source_id,n_ra,n_parallax,n_pmra,n_pmdec,n_phot_g_mean_flux,n_phot_g_mean_mag,n_phot_bp_mean_flux,n_phot_bp_mean_mag,n_phot_rp_mean_flux,n_phot_rp_mean_mag,n_bp_rp,n_bp_g,n_g_rp,teff_gspphot,logg_gspphot,mh_gspphot
87514464077305296,0.606,0.08,0.074,0.598,0.26,0.438,0.53,0.174,0.164,0.498,0.312,0.241,0.463,5377.4517,4.7317,-1.591
102002209105284992,0.762,0.184,0.178,0.465,0.36,0.34,0.594,0.144,0.272,0.367,0.398,0.32,0.573,4712.353,4.8175,-1.4343
85689133040825600,0.406,0.321,0.265,0.627,0.211,0.497,0.301,0.323,0.199,0.449,0.494,0.428,0.672,3963.812,4.8129,-0.6648
102374153273228000,0.768,0.397,0.067,0.091,0.011,0.947,0.036,0.773,0.052,0.74,0.66,0.62,0.835,3275.6313,4.671,-0.7423
72872125995950704,0.198,0.104,0.21,0.631,0.157,0.575,0.339,0.293,0.113,0.585,0.346,0.266,0.514,4980.058,4.7801,-1.4271
26061213012760700,0.884,0.318,0.42,0.101,0.319,0.378,0.462,0.211,0.276,0.364,0.464,0.39,0.646,4102.851,4.5656,-1.485
99922315357839104,0.221,0.189,0.166,0.457,0.024,0.896,0.068,0.665,0.049,0.752,0.548,0.497,0.718,3674.2695,4.7565,-0.9477
85719197811799600,0.605,0.251,0.048,0.16,0.084,0.718,0.184,0.446,0.074,0.674,0.412,0.347,0.574,4470.6763,4.8055,-2.2065
87149215763220000,0.013,0.089,0.178,0.268,0.089,0.706,0.213,0.411,0.067,0.695,0.36,0.299,0.506,4934.0,4.7846,-1.3527
25064363987755500,0.985,0.147,0.315,0.727,0.292,0.404,0.559,0.16,0.203,0.443,0.346,0.262,0.52,4968.9023,4.775,-1.4705
26834852586534900,0.792,0.489,0.324,0.028,0.019,0.917,0.04,0.758,0.059,0.717,0.667,0.636,0.831,3384.2493,4.6995,-0.5544
103473012065600000,0.378,0.442,0.025,0.479,0.032,0.867,0.074,0.649,0.06,0.715,0.566,0.509,0.746,3494.5996,4.628,-1.1463
76308344646335104,0.241,0.415,0.166,0.459,0.153,0.582,0.148,0.499,0.174,0.483,0.629,0.628,0.749,3899.502,4.3691,-0.2616
79519635858679104,0.252,0.095,0.521,0.22,0.163,0.566,0.289,0.333,0.133,0.547,0.418,0.351,0.583,4380.456,4.5045,-2.322
103201020377204000,0.639,0.232,0.293,0.319,0.039,0.841,0.136,0.518,0.04,0.782,0.384,0.306,0.557,4711.3184,4.8713,-1.594
88319267933775808,0.984,0.257,0.452,0.602,0.003,0.984,0.027,0.813,0.04,0.783,0.66,0.644,0.805,3380.9495,4.6154,-1.1819
101523685324340000,0.683,0.518,0.196,0.402,0.13,0.621,0.147,0.5,0.159,0.504,0.611,0.577,0.771,3589.7224,4.4998,-0.8006
87779751322108096,0.322,0.838,0.381,0.651,0.455,0.267,0.381,0.262,0.503,0.199,0.656,0.634,0.808,3640.4722,4.2242,-1.0312
102042483013466000,0.903,0.098,0.149,0.737,0.184,0.535,0.335,0.295,0.146,0.525,0.401,0.327,0.573,4529.974,4.7796,-0.9646
103027507993672000,0.401,0.169,0.162,0.462,0.089,0.705,0.133,0.523,0.107,0.596,0.552,0.503,0.72,4078.2122,4.5026,0.0166
23306279254659300,0.858,0.191,0.087,0.601,0.526,0.22,0.944,0.017,0.35,0.3,0.339,0.258,0.507,5074.938,4.6206,-1.3796
18102810411763900,0.962,0.806,0.377,0.533,0.403,0.305,0.317,0.31,0.465,0.221,0.681,0.668,0.827,3620.6606,4.7185,0.0809
26407692319020000,0.618,0.312,0.341,0.005,0.041,0.835,0.078,0.637,0.067,0.695,0.572,0.53,0.734,3667.0654,4.8413,-0.4032
19516438767760500,0.433,0.346,0.137,0.396,0.663,0.143,0.812,0.059,0.576,0.161,0.5,0.438,0.673,4401.744,4.4326,0.0492
76309405502678592,0.229,0.033,0.138,0.565,0.121,0.639,0.29,0.333,0.082,0.654,0.324,0.251,0.477,5232.02,4.7274,-1.2552
86063551109843296,0.322,0.334,0.243,0.794,0.017,0.923,0.035,0.779,0.049,0.752,0.655,0.665,0.766,3541.4976,4.6634,-0.8897
89911910526910800,0.96,0.579,0.084,0.007,0.052,0.801,0.07,0.659,0.088,0.64,0.641,0.616,0.794,3660.3577,4.8407,-0.4056
22736324210170800,0.489,0.064,0.176,0.5,0.065,0.765,0.216,0.406,0.041,0.781,0.281,0.211,0.424,5796.5776,4.7144,-1.9095
19394560480631100,0.898,0.008,0.124,0.525,0.427,0.287,0.831,0.052,0.275,0.365,0.315,0.229,0.484,5553.7334,4.6745,-3.801
102671777327118000,0.139,0.307,0.022,0.264,0.1,0.681,0.152,0.492,0.102,0.607,0.514,0.48,0.654,3882.9934,4.8805,-0.815
76325176622823104,0.333,0.223,0.166,0.582,0.052,0.801,0.132,0.524,0.059,0.717,0.447,0.372,0.627,4157.0693,4.4926,-2.0331
103171647096032992,0.629,0.427,0.171,0.655,0.211,0.498,0.265,0.356,0.212,0.433,0.539,0.487,0.708,3674.5298,4.4459,-1.1816
26396387965082700,0.643,0.445,0.371,0.147,0.376,0.327,0.455,0.215,0.353,0.297,0.526,0.467,0.702,4168.647,4.6072,0.0001
88993955756121408,0.898,0.101,0.087,0.633,0.208,0.501,0.419,0.237,0.146,0.525,0.347,0.268,0.514,4988.9155,4.6759,-0.9933
19352194922942000,0.846,0.291,0.288,0.619,0.056,0.789,0.106,0.573,0.077,0.667,0.537,0.478,0.713,3599.212,4.6209,-1.1641
20080964974154700,0.787,0.521,0.042,0.238,0.011,0.948,0.027,0.817,0.049,0.751,0.691,0.698,0.812,3285.4773,4.9334,-0.7249
79553651999772096,0.308,0.127,0.181,0.441,0.406,0.303,0.716,0.093,0.285,0.355,0.361,0.28,0.533,5015.514,4.7608,-1.5185
86712610863037792,0.017,0.298,0.168,0.742,0.051,0.806,0.113,0.558,0.065,0.701,0.494,0.429,0.67,3894.934,4.9209,-1.0196
103489131078612992,0.547,0.17,0.125,0.759,0.523,0.222,0.952,0.015,0.344,0.304,0.333,0.251,0.501,5144.061,4.7524,-1.601
19554921674742500,0.555,0.137,0.161,0.508,0.013,0.938,0.061,0.684,0.036,0.801,0.524,0.474,0.687,3698.654,4.9758,-0.8581
85965179178777792,0.272,0.108,0.162,0.488,0.01,0.952,0.038,0.766,0.042,0.777,0.622,0.602,0.764,3356.3535,4.6343,-0.9862
100068133791904992,0.051,0.082,0.096,0.596,0.057,0.788,0.173,0.461,0.049,0.751,0.358,0.276,0.53,4857.9106,4.8782,-2.0892
75503807077418800,0.119,0.259,0.344,0.637,0.009,0.959,0.068,0.664,0.031,0.822,0.487,0.41,0.677,3895.0881,4.927,-1.8592
81455704036376304,0.94,0.909,0.161,0.36,0.032,0.866,0.038,0.765,0.084,0.649,0.732,0.717,0.89,3281.1172,4.9703,-0.2066
106400393054963008,0.075,0.072,0.053,0.589,0.064,0.767,0.201,0.425,0.056,0.727,0.345,0.241,0.544,4960.374,4.8372,-1.9004
73169303373187808,0.006,0.05,0.128,0.572,0.288,0.408,0.537,0.171,0.207,0.439,0.361,0.276,0.538,4900.1313,4.8543,-2.1199
86421515159628496,0.566,0.279,0.062,0.177,0.376,0.327,0.522,0.178,0.318,0.326,0.467,0.401,0.64,4470.858,4.5797,0.1057
82341360652305104,0.95,0.183,0.106,0.819,0.016,0.927,0.106,0.574,0.024,0.85,0.377,0.289,0.561,4785.8315,4.9017,-1.9641
86637259956808096,0.68,0.147,0.431,0.195,0.102,0.676,0.16,0.479,0.133,0.547,0.554,0.464,0.775,3653.2832,4.1654,-0.7858
75255527903074496,0.47,0.286,0.467,0.002,0.147,0.593,0.207,0.418,0.172,0.485,0.551,0.468,0.762,3645.3718,4.4184,-1.1676
103573999632276000,0.389,0.261,0.071,0.273,0.355,0.345,0.506,0.187,0.295,0.346,0.457,0.391,0.628,4485.424,4.6185,0.0254
23763916610285300,0.061,0.445,0.117,0.972,0.113,0.654,0.141,0.51,0.138,0.538,0.591,0.548,0.756,3515.8264,4.4443,-1.0372
85907733991818400,0.254,0.246,0.134,0.689,0.084,0.718,0.163,0.475,0.087,0.642,0.467,0.398,0.643,4037.3354,4.7972,-0.7566
103457137866438000,0.419,0.047,0.151,0.497,0.199,0.514,0.422,0.235,0.135,0.544,0.328,0.246,0.496,5189.1104,4.7117,-1.4015
106820754389998000,0.055,0.256,0.204,0.376,0.096,0.689,0.17,0.464,0.099,0.614,0.482,0.419,0.653,4090.111,4.8777,-1.1322
102929754537824000,0.172,0.797,0.772,0.626,0.476,0.252,0.405,0.246,0.524,0.188,0.651,0.625,0.807,3715.9453,4.5701,-0.3767
79880103873551696,0.034,0.237,0.057,0.102,0.177,0.545,0.309,0.316,0.143,0.531,0.416,0.351,0.579,4438.321,4.6992,-0.8669
24599648526477900,0.178,0.163,0.141,0.488,0.009,0.959,0.101,0.584,0.014,0.906,0.338,0.264,0.496,4946.1743,4.8458,-1.9415
81413995609340896,0.984,0.665,0.032,0.866,0.038,0.847,0.037,0.769,0.083,0.65,0.735,0.752,0.852,3480.386,4.3163,-0.2768
23812776157877200,0.218,0.088,0.051,0.576,0.004,0.978,0.059,0.69,0.017,0.886,0.455,0.429,0.572,4143.952,5.0147,-1.6138
23048615577014200,0.423,0.114,0.106,0.425,0.494,0.24,0.98,0.007,0.299,0.342,0.292,0.212,0.45,5602.063,4.616,-1.8867
89902225375787008,0.894,0.41,0.077,0.292,0.287,0.409,0.346,0.287,0.28,0.36,0.538,0.484,0.709,4342.608,4.5347,0.0001
19390746549666100,0.936,0.077,0.125,0.535,0.339,0.359,0.537,0.171,0.264,0.375,0.416,0.343,0.588,4436.328,4.3685,-1.3428
73179856108014000,0.034,0.127,0.038,0.656,0.383,0.321,0.7,0.099,0.263,0.376,0.348,0.266,0.52,5160.1714,4.7662,-1.9914
101364908973256000,0.397,0.096,0.019,0.454,0.268,0.43,0.543,0.168,0.177,0.478,0.324,0.241,0.491,5217.034,4.7483,-1.8849
74344578224124000,0.48,0.104,0.195,0.536,0.188,0.528,0.399,0.25,0.129,0.555,0.333,0.254,0.497,5084.45,4.7425,-1.4183
88208595216766496,0.9,0.066,0.095,0.655,0.229,0.475,0.496,0.192,0.144,0.529,0.301,0.223,0.459,5540.724,4.693,-1.5246
89190738273626704,0.838,0.04,0.06,0.652,0.03,0.873,0.131,0.526,0.029,0.831,0.349,0.277,0.507,4764.869,4.8156,-1.8768
79934224757221296,0.056,0.241,0.124,0.587,0.038,0.846,0.099,0.587,0.052,0.74,0.487,0.426,0.656,3951.4368,5.0161,-1.3608
72789903142140096,0.241,0.065,0.131,0.765,0.255,0.444,0.527,0.176,0.16,0.503,0.309,0.235,0.461,5433.6084,4.6647,-1.4548
23898675504026800,0.223,0.113,0.052,0.32,0.183,0.536,0.382,0.262,0.126,0.56,0.34,0.264,0.501,5115.421,4.7117,-0.8306
103341757865000000,0.29,0.142,0.273,0.573,0.149,0.589,0.29,0.332,0.125,0.561,0.405,0.319,0.591,4448.1094,4.8413,-1.327
23819304508235000,0.217,0.248,0.144,0.592,0.382,0.322,0.637,0.125,0.283,0.357,0.389,0.311,0.562,4717.1284,4.6392,-0.2949
74788231165885408,0.458,0.165,0.136,0.588,0.1,0.681,0.233,0.388,0.082,0.655,0.374,0.293,0.549,4715.1245,4.8111,-1.2749
74920756676894896,0.853,0.069,0.083,0.609,0.346,0.352,0.648,0.12,0.229,0.413,0.336,0.261,0.495,5183.527,4.7001,-0.69
73166696328227008,0.013,0.057,0.129,0.259,0.253,0.446,0.469,0.207,0.177,0.478,0.36,0.288,0.52,4900.8604,4.3756,-1.5851
76173684536253904,0.563,0.169,0.078,0.558,0.08,0.727,0.154,0.488,0.089,0.636,0.485,0.411,0.671,4012.4468,4.7287,-0.3319
75470065814256000,0.046,0.301,0.122,0.28,0.114,0.652,0.152,0.492,0.136,0.541,0.572,0.521,0.744,3814.2485,4.7873,-0.5275
102669994915850000,0.121,0.261,0.164,0.732,0.012,0.945,0.051,0.719,0.046,0.76,0.592,0.528,0.786,3411.5637,4.6127,-1.1714
89155382102680096,0.997,0.174,0.105,0.612,0.022,0.903,0.108,0.569,0.026,0.842,0.38,0.314,0.536,4662.2114,4.904,-1.8453
103474386455590000,0.359,0.167,0.085,0.723,0.57,0.193,0.861,0.043,0.433,0.241,0.414,0.34,0.588,4587.6406,4.5965,-0.3087
26768641370579500,0.911,0.273,0.312,0.94,0.065,0.764,0.087,0.616,0.097,0.619,0.619,0.589,0.773,3599.447,4.6454,-0.7253
102198300131780000,0.503,0.213,0.135,0.467,0.107,0.666,0.217,0.406,0.103,0.606,0.434,0.345,0.63,4192.2554,4.8646,-1.2305
83064117748892000,0.938,0.247,0.275,0.612,0.002,0.991,0.036,0.775,0.036,0.8,0.609,0.564,0.781,3498.4233,4.9911,-0.9187
86346404771573296,0.85,0.492,0.276,0.059,0.455,0.267,0.532,0.173,0.425,0.246,0.532,0.475,0.705,4160.234,4.6501,0.0036
102443903542198000,0.677,0.473,0.253,0.632,0.06,0.778,0.088,0.613,0.09,0.635,0.602,0.565,0.764,3643.9172,4.8829,-0.541
101904833606428000,0.786,0.086,0.121,0.359,0.273,0.424,0.52,0.179,0.182,0.471,0.34,0.27,0.495,5079.88,4.7185,-1.1006
89003576483189600,0.759,0.057,0.112,0.628,0.412,0.298,0.811,0.059,0.257,0.383,0.305,0.225,0.464,5491.606,4.704,-1.7733
82711071437456992,0.641,0.083,0.024,0.468,0.195,0.519,0.332,0.298,0.161,0.501,0.425,0.353,0.598,4443.165,4.8846,-1.5402
26180780606724900,0.575,0.395,0.35,0.769,0.258,0.441,0.334,0.296,0.253,0.387,0.524,0.457,0.708,4127.7363,4.7065,-0.2772
72667719912182592,0.206,0.229,0.045,0.255,0.016,0.927,0.091,0.606,0.028,0.833,0.422,0.347,0.597,4405.099,4.8809,-1.5257
72885560653471392,0.164,0.036,0.101,0.454,0.09,0.703,0.224,0.398,0.069,0.688,0.354,0.28,0.516,4935.295,4.8009,-1.6113
86645879956240096,0.63,0.167,0.094,0.583,0.026,0.886,0.095,0.597,0.036,0.801,0.442,0.388,0.595,4284.6025,4.9041,-1.4202
75894653396374896,0.126,0.552,0.361,0.358,0.693,0.128,0.842,0.049,0.611,0.144,0.505,0.44,0.683,4417.828,4.6641,0.0007
87164368407924000,0.197,0.409,0.006,0.071,0.239,0.463,0.268,0.353,0.243,0.397,0.568,0.529,0.724,4297.42,4.6797,-0.0086
99764118826825696,0.093,0.538,0.036,0.699,0.142,0.6,0.18,0.451,0.169,0.489,0.579,0.517,0.766,3981.2195,4.6556,0.1499
101686786707384992,0.149,0.07,0.169,0.681,0.1,0.681,0.281,0.341,0.075,0.671,0.315,0.207,0.514,5138.811,4.7934,-1.7838
103288912587472992,0.516,0.201,0.133,0.773,0.019,0.916,0.081,0.631,0.042,0.774,0.497,0.409,0.704,3888.9966,5.0249,-1.2963
89379849977807600,0.816,0.207,0.174,0.617,0.05,0.808,0.106,0.574,0.067,0.694,0.514,0.453,0.689,3862.1355,4.8293,-0.6304
106929120709879008,0.053,0.428,0.252,0.591,0.047,0.815,0.08,0.633,0.076,0.669,0.591,0.549,0.756,3490.284,4.6089,-1.1244
24568621682920800,0.166,0.433,0.159,0.521,0.018,0.918,0.045,0.739,0.052,0.741,0.628,0.601,0.782,3387.3142,4.6068,-1.1755
86302939702580192,0.891,0.981,0.039,0.117,0.324,0.372,0.21,0.414,0.41,0.256,0.749,0.764,0.871,3446.6213,4.5245,-0.4362
102392196430996000,0.628,0.029,0.051,0.528,0.469,0.257,0.788,0.067,0.338,0.309,0.377,0.296,0.553,4681.7607,4.265,-1.9171
75183814833449600,0.574,0.106,0.245,0.281,0.18,0.54,0.358,0.278,0.135,0.544,0.369,0.289,0.541,4781.763,4.818,-1.3985
87407154318843104,0.605,0.148,0.088,0.833,0.12,0.64,0.212,0.411,0.115,0.581,0.461,0.391,0.638,4213.982,4.8169,-1.0893
19457507521218000,0.665,0.512,0.146,0.336,0.05,0.809,0.042,0.75,0.097,0.619,0.745,0.769,0.854,3372.439,4.8544,-0.0254
100125720713974000,0.075,0.028,0.126,0.266,0.038,0.847,0.144,0.504,0.033,0.81,0.347,0.274,0.506,4951.097,4.8572,-1.9622
102210983170950000,0.649,0.059,0.118,0.587,0.233,0.469,0.569,0.155,0.117,0.577,0.225,0.164,0.345,7454.367,4.3481,-1.9036
23127819069098400,0.911,0.891,0.371,0.405,0.665,0.142,0.501,0.189,0.732,0.092,0.682,0.675,0.82,3810.7197,4.4421,-0.0117
25286396617549000,0.932,0.649,0.342,0.032,0.085,0.716,0.078,0.637,0.138,0.539,0.709,0.693,0.864,3586.3384,4.2824,-0.465
82309474815319600,0.764,0.3,0.219,0.662,0.294,0.402,0.439,0.224,0.246,0.394,0.45,0.381,0.622,4345.155,4.8567,-1.3157
89907375041412608,0.979,0.005,0.317,0.392,0.033,0.862,0.152,0.491,0.027,0.839,0.309,0.23,0.468,5411.7935,4.7774,-3.508
86050739222821792,0.447,0.14,0.168,0.734,0.063,0.769,0.157,0.485,0.063,0.705,0.421,0.346,0.596,4395.8687,4.9,-1.5256
22652722671474500,0.427,0.143,0.043,0.591,0.046,0.821,0.142,0.507,0.048,0.753,0.4,0.315,0.584,4482.3496,4.876,-1.466
76091702200582208,0.226,0.101,0.159,0.014,0.062,0.772,0.17,0.466,0.056,0.726,0.385,0.307,0.556,4614.876,4.9547,-2.2886
22968492962204900,0.397,0.164,0.089,0.712,0.215,0.493,0.352,0.282,0.182,0.472,0.436,0.361,0.615,4406.93,4.6328,-0.0082
102926181125032992,0.197,0.177,0.052,0.403,0.01,0.952,0.069,0.662,0.035,0.802,0.502,0.413,0.709,3856.612,5.044,-1.3053
103017539374636992,0.021,0.269,0.002,0.862,0.237,0.464,0.377,0.264,0.196,0.452,0.437,0.367,0.608,4386.272,4.4683,-0.3136
23486839680205300,0.519,0.406,0.316,0.194,0.104,0.672,0.134,0.52,0.13,0.553,0.588,0.544,0.755,3716.3696,4.828,-0.4518
86684294143185696,0.711,0.546,0.2,0.267,0.248,0.451,0.263,0.357,0.269,0.371,0.595,0.553,0.762,3863.9976,4.7338,-0.2705
83156412301777408,0.95,0.982,0.166,0.925,0.656,0.146,0.561,0.159,0.701,0.105,0.643,0.614,0.801,3767.9768,4.6663,-0.0697
19424492107962100,0.586,0.525,0.459,0.982,0.457,0.265,0.523,0.178,0.436,0.239,0.543,0.485,0.718,4230.2695,4.6835,0.004
74870316581136000,0.399,0.168,0.124,0.691,0.311,0.385,0.572,0.154,0.207,0.438,0.345,0.277,0.499,5046.0874,4.7783,-1.4213
101765161269879008,0.468,0.282,0.116,0.428,0.018,0.918,0.068,0.665,0.044,0.768,0.535,0.467,0.722,3601.8982,4.5061,-1.7157
87343077702353904,0.347,0.082,0.059,0.616,0.115,0.65,0.277,0.344,0.088,0.639,0.347,0.256,0.529,4980.829,4.8143,-1.8731
103372509831048992,0.134,0.067,0.066,0.355,0.033,0.863,0.144,0.505,0.027,0.836,0.325,0.253,0.479,5078.458,4.7888,-1.4526
24319994616106800,0.405,0.187,0.17,0.451,0.387,0.318,0.682,0.106,0.271,0.369,0.362,0.283,0.53,4839.4854,4.3979,-1.1511
79606909594374400,0.104,0.126,0.06,0.645,0.035,0.855,0.156,0.486,0.029,0.829,0.313,0.231,0.478,5389.054,4.7684,-1.829
89811167773532992,0.903,0.226,0.2,0.868,0.204,0.506,0.354,0.281,0.172,0.485,0.423,0.339,0.609,4287.796,4.5643,-1.8019
85728410517212608,0.527,0.608,0.064,0.309,0.007,0.968,0.023,0.834,0.052,0.741,0.716,0.701,0.87,3238.0156,4.9673,-0.437
86191094459113792,0.78,0.848,0.157,0.361,0.009,0.956,0.014,0.888,0.061,0.711,0.793,0.816,0.913,3371.7002,4.1012,-0.009
86298880957852096,0.914,0.15,0.37,0.189,0.063,0.77,0.182,0.449,0.048,0.753,0.345,0.28,0.495,5040.9653,4.7941,-1.7639
89415996422784496,0.883,0.169,0.079,0.267,0.044,0.827,0.114,0.557,0.058,0.72,0.476,0.397,0.667,4030.6697,4.9471,-1.2741
106596110420596000,0.247,0.029,0.047,0.615,0.205,0.505,0.453,0.216,0.129,0.555,0.301,0.224,0.457,5532.019,4.7243,-1.4508
88967395678499392,0.709,0.181,0.062,0.496,0.146,0.594,0.289,0.334,0.116,0.58,0.389,0.315,0.559,4628.775,4.8001,-1.1157
103015615228982000,0.026,0.289,0.084,0.586,0.195,0.518,0.33,0.3,0.165,0.495,0.432,0.356,0.61,4334.5576,4.7485,-0.7337
102127690869986000,0.776,0.079,0.081,0.496,0.318,0.378,0.596,0.143,0.221,0.422,0.349,0.266,0.521,5018.7505,4.7632,-1.4423
76061607365073904,0.485,0.026,0.091,0.581,0.065,0.765,0.167,0.47,0.058,0.721,0.393,0.325,0.554,4533.783,4.8936,-1.6785
23540062914619100,0.824,0.33,0.242,0.613,0.012,0.943,0.05,0.722,0.039,0.786,0.573,0.536,0.727,3565.651,4.6577,-0.9185
79846946726534208,0.151,0.023,0.074,0.708,0.257,0.441,0.55,0.164,0.165,0.495,0.305,0.218,0.474,5951.811,4.6078,-4.081
23206159272485800,0.698,0.289,0.183,0.157,0.001,0.994,0.037,0.769,0.032,0.817,0.589,0.55,0.749,3435.376,4.6365,-1.1827
82318240843857504,0.676,0.043,0.14,0.647,0.003,0.986,0.083,0.624,0.017,0.887,0.393,0.3,0.585,4241.52,5.114,-2.1729
102425903334362000,0.755,0.112,0.063,0.463,0.379,0.324,0.731,0.087,0.238,0.402,0.315,0.241,0.469,5357.6704,4.5741,-1.1153
88214543746655600,0.934,0.116,0.097,0.408,0.303,0.393,0.587,0.147,0.2,0.447,0.331,0.254,0.492,5124.646,4.7668,-1.4923
103295750176080992,0.594,0.068,0.036,0.656,0.198,0.514,0.432,0.229,0.125,0.562,0.307,0.235,0.456,5471.9546,4.702,-1.3267
76058343189932896,0.453,0.135,0.102,0.514,0.047,0.815,0.102,0.582,0.062,0.708,0.509,0.457,0.672,3857.7175,4.8824,-0.8204
101970082749680992,0.613,0.359,0.012,0.355,0.048,0.815,0.053,0.711,0.081,0.655,0.677,0.692,0.785,3445.9875,4.6428,-0.8857
89460320485290208,0.633,0.082,0.055,0.363,0.165,0.563,0.321,0.307,0.128,0.556,0.385,0.308,0.557,4662.821,4.819,-1.3622
73050727915742000,0.024,0.132,0.353,0.32,0.046,0.819,0.148,0.499,0.044,0.77,0.377,0.302,0.544,4619.9404,4.8858,-1.7343
74571421216938096,0.601,0.268,0.426,0.461,0.007,0.966,0.047,0.731,0.034,0.807,0.562,0.52,0.721,3525.3528,4.7945,-0.6328
87260610034788896,0.398,0.215,0.244,0.806,0.087,0.71,0.181,0.45,0.08,0.659,0.428,0.364,0.591,4360.4795,4.49,-1.3179
74563690275770800,0.551,0.164,0.104,0.233,0.179,0.541,0.35,0.284,0.127,0.559,0.361,0.297,0.512,4944.8794,4.7605,-1.3146
103535581149682000,0.222,0.019,0.406,0.503,0.019,0.914,0.126,0.535,0.019,0.875,0.318,0.237,0.483,5253.5405,4.7789,-2.1162
26409380241596800,0.622,0.07,0.076,0.608,0.501,0.236,0.918,0.025,0.335,0.312,0.336,0.25,0.509,5164.173,4.5789,-2.282
87284047671852800,0.392,0.223,0.265,0.076,0.258,0.44,0.403,0.247,0.215,0.429,0.441,0.369,0.615,4334.379,4.4661,-0.7411
103392610278175008,0.1,0.057,0.44,0.402,0.132,0.618,0.307,0.318,0.091,0.632,0.329,0.253,0.489,5203.091,4.7398,-1.1433
89193070440495808,0.931,0.478,0.037,0.439,0.384,0.321,0.441,0.224,0.372,0.283,0.547,0.491,0.721,4185.9287,4.6427,0.0013
89407548222608096,0.852,0.694,0.094,0.923,0.354,0.346,0.543,0.168,0.35,0.3,0.48,0.357,0.728,4415.239,4.3901,-0.8562
86879251298766000,0.355,0.106,0.043,0.575,0.314,0.383,0.585,0.148,0.215,0.429,0.348,0.27,0.513,5020.247,4.7796,-1.6808
102986787408364000,0.038,0.232,0.306,0.613,0.113,0.654,0.2,0.426,0.113,0.585,0.471,0.397,0.654,4058.0164,4.7785,-0.6168
103334988996878000,0.233,0.25,0.097,0.869,0.517,0.225,0.822,0.055,0.38,0.277,0.395,0.319,0.566,4780.057,4.6588,-0.5424
75171788925368800,0.516,0.262,0.127,0.792,0.313,0.384,0.519,0.18,0.244,0.396,0.407,0.326,0.587,4484.7837,4.8073,-1.145
19237295958380000,0.66,0.336,0.419,0.315,0.066,0.762,0.098,0.59,0.097,0.618,0.596,0.546,0.772,3458.8376,4.4784,-0.8449
86549810127557504,0.555,0.178,0.157,0.551,0.047,0.818,0.152,0.491,0.043,0.774,0.367,0.291,0.533,4829.814,4.8976,-2.17
79909756327796896,0.019,0.175,0.101,0.302,0.127,0.628,0.217,0.406,0.118,0.575,0.461,0.397,0.629,4175.7246,4.7381,-0.3952
82479418081412192,0.579,0.535,0.154,0.78,0.169,0.556,0.181,0.451,0.195,0.454,0.609,0.576,0.766,3489.1362,4.036,-1.6551
75901143091518208,0.131,0.248,0.114,0.829,0.053,0.799,0.082,0.627,0.081,0.656,0.597,0.561,0.755,3762.7202,4.664,-0.6162
101788697690667008,0.478,0.164,0.032,0.409,0.434,0.282,0.752,0.08,0.304,0.338,0.363,0.285,0.533,4890.94,4.7069,-0.7872
106512062205432992,0.092,0.227,0.005,0.223,0.412,0.298,0.629,0.128,0.329,0.317,0.428,0.35,0.608,4474.4155,4.5036,-0.216
86759370171799392,0.143,0.21,0.195,0.213,0.022,0.905,0.061,0.686,0.05,0.748,0.571,0.523,0.741,3555.5703,4.5475,-1.5503
87166979748129696,0.153,0.496,0.123,0.869,0.066,0.763,0.103,0.581,0.11,0.591,0.611,0.527,0.833,3667.2808,4.3468,-1.7683
87500578448038208,0.438,0.331,0.184,0.732,0.035,0.856,0.064,0.677,0.065,0.699,0.607,0.573,0.764,3654.2722,4.5115,-1.0035
22769206479744600,0.543,0.3,0.528,0.742,0.338,0.359,0.553,0.163,0.261,0.378,0.406,0.328,0.583,4464.574,4.5848,-1.2276
74936802674323200,0.867,0.779,0.651,0.456,0.153,0.581,0.121,0.545,0.211,0.434,0.715,0.712,0.853,3547.9758,4.8078,-0.175
88142968118225696,0.978,0.4,0.172,0.622,0.234,0.468,0.312,0.314,0.24,0.401,0.528,0.451,0.726,3703.7988,4.4077,-1.2248
81484600576167104,0.885,0.452,0.421,0.52,0.028,0.88,0.039,0.763,0.073,0.679,0.705,0.695,0.85,3203.2085,4.6919,-0.6666
103353337096740000,0.33,0.216,0.051,0.514,0.044,0.828,0.14,0.511,0.041,0.779,0.381,0.312,0.54,4648.12,4.8669,-1.684
88990317919612496,0.877,0.096,0.066,0.085,0.073,0.744,0.193,0.434,0.063,0.707,0.372,0.29,0.547,4659.1133,4.7855,-2.0001
26242009660463600,0.686,0.265,0.21,0.688,0.105,0.671,0.152,0.492,0.122,0.566,0.55,0.494,0.724,3574.7646,4.0583,-1.5772
23314250713819200,0.766,0.364,0.726,0.121,0.015,0.932,0.051,0.719,0.046,0.76,0.592,0.545,0.765,3509.2278,4.9068,-0.3878
88197256503124704,0.793,0.291,0.055,0.081,0.158,0.574,0.234,0.387,0.153,0.513,0.498,0.437,0.669,3981.7266,4.7768,-0.5394
87696154078372800,0.428,0.268,0.11,0.567,0.231,0.472,0.372,0.268,0.197,0.451,0.441,0.363,0.624,4249.414,4.7143,-0.4697
88216948928570800,0.963,0.214,0.094,0.546,0.075,0.739,0.146,0.501,0.079,0.661,0.475,0.417,0.639,4073.2808,4.9572,-1.3904
